time,P,T,RH,LAT,LON,WD,WS,IF,U,V,q,rad
2019/07/14 13:03:56.480000,1004.7025,34.84,60.9,121.44228,24.99758,48.399999999999984,0.6222222222222222,0.0,-0.4652965896435309,-0.4131096434280616,20.369511895749692,324.51043111115297
2019/07/14 13:03:57.479000,1004.734531,34.82,61.3,121.44228,24.99758,48.399999999999984,0.25,0.0,-0.18694952262463294,-0.16598155316306046,20.479908604579546,324.51043111115297
2019/07/14 13:03:58.480000,1004.765703,34.82,61.3,121.44228,24.99759,48.399999999999984,0.11111111111111112,0.0,-0.0830886767220591,-0.07376957918358243,20.47927323286142,324.51032030106563
2019/07/14 13:03:59.480000,1004.7644529999999,34.83,60.5,121.44228,24.99759,48.399999999999984,0.03888888888888889,0.0,-0.02908103685272068,-0.02581935271425385,20.223250475659324,324.51032030106563
2019/07/14 13:04:00.480000,1004.719687,34.81,60.9,121.44228,24.99759,48.399999999999984,0.03611111111111112,0.0,-0.02700381993466921,-0.023975113234664294,20.335284507353904,324.51032030106563
2019/07/14 13:04:01.481000,1004.710156,34.82,61.1,121.44228,24.99759,48.399999999999984,0.2361111111111111,0.0,-0.17656343803437555,-0.15676035576511266,20.41358521586967,324.51032030106563
2019/07/14 13:04:02.488000,1004.7465619999999,34.8,60.7,121.44228,24.99759,48.399999999999984,0.08888888888888889,0.0,-0.06647094137764727,-0.05901566334686594,20.256715253651056,324.51032030106563
2019/07/14 13:04:03.480000,1004.7425,34.81,61.4,121.44228,24.9976,48.399999999999984,0.14722222222222225,0.0,-0.11009249665672831,-0.09774469241824674,20.50177535625918,324.5102094909812
2019/07/14 13:04:04.480000,1004.735312,34.8,61.2,121.44228,24.9976,48.399999999999984,0.1388888888888889,0.0,-0.10386084590257386,-0.09221197397947804,20.423803204957956,324.5102094909812
2019/07/14 13:04:05.480000,1004.7654679999999,34.81,61.9,121.44228,24.9976,48.399999999999984,0.04444444444444445,0.0,-0.03323547068882364,-0.029507831673432974,20.668255456494176,324.5102094909812
2019/07/14 13:04:06.480000,1004.7699210000001,34.82,62.7,121.44228,24.9976,48.399999999999984,0.019444444444444445,0.0,-0.01454051842636034,-0.012909676357126925,20.94690116292877,324.5102094909812
2019/07/14 13:04:07.484000,1004.810156,34.81,61.4,121.44228,24.9976,48.399999999999984,0.07777777777777778,0.0,-0.05816207370544136,-0.0516387054285077,20.500394928219894,324.5102094909812
2019/07/14 13:04:08.481000,1004.792109,34.82,61.5,121.44228,24.9976,48.399999999999984,0.052777777777777785,0.0,-0.03946712144297807,-0.035040550112201654,20.54554983247233,324.5102094909812
2019/07/14 13:04:09.480000,1004.785625,34.82,61.6,121.44228,24.9976,48.399999999999984,0.06388888888888887,0.0,-0.04777598911518396,-0.04241750803055988,20.579090029009084,324.5102094909812
2019/07/14 13:04:10.479000,1004.791718,34.83,61.4,121.44228,24.9976,48.399999999999984,0.06111111111111111,0.0,-0.045698772197132496,-0.040573268550970334,20.52353529750537,324.5102094909812
2019/07/14 13:04:11.480000,1004.787421,34.83,61.4,121.44227,24.9976,48.399999999999984,0.01388888888888889,0.0,-0.010386084590257387,-0.009221197397947804,20.523623066947273,324.5102816971302
2019/07/14 13:04:12.479000,1004.798281,34.84,61.0,121.44227,24.9976,48.399999999999984,0.0972222222222222,0.0,-0.07270259213180168,-0.0645483817856346,20.401014486374283,324.5102816971302
2019/07/14 13:04:13.483000,1004.793906,34.84,60.6,121.44227,24.9976,48.399999999999984,0.1388888888888889,0.0,-0.10386084590257386,-0.09221197397947804,20.267325588321103,324.5102816971302
2019/07/14 13:04:14.480000,1004.789531,34.85,60.3,121.44227,24.9976,48.399999999999984,0.11944444444444445,0.0,-0.08932032747621352,-0.07930229762235111,20.17827200567319,324.5102816971302
2019/07/14 13:04:15.480000,1004.80375,34.85,60.7,121.44227,24.9976,48.399999999999984,0.03333333333333333,0.0,-0.024926603016617723,-0.022130873755074727,20.311837118969223,324.5102816971302
2019/07/14 13:04:16.479000,1004.768906,34.85,61.0,121.44227,24.99761,48.399999999999984,0.022222222222222227,0.0,-0.01661773534441182,-0.014753915836716487,20.412932979136674,324.5101708870803
2019/07/14 13:04:17.480000,1004.745156,34.85,61.0,121.44227,24.99761,48.399999999999984,0.1,0.0,-0.07477980904985318,-0.06639262126522419,20.413415496673945,324.5101708870803
2019/07/14 13:04:18.480000,1004.788125,34.84,61.0,121.44227,24.99761,48.399999999999984,0.1944444444444444,0.0,-0.14540518426360335,-0.1290967635712692,20.40122069174033,324.5101708870803
2019/07/14 13:04:19.480000,1004.781406,34.83,61.2,121.44227,24.99761,48.399999999999984,0.08888888888888889,0.0,-0.06647094137764727,-0.05901566334686594,20.456893336483358,324.5101708870803
2019/07/14 13:04:20.482000,1004.848437,34.82,61.3,121.44227,24.9976,48.399999999999984,0.18055555555555555,0.0,-0.135019099673346,-0.11987556617332144,20.477587075895595,324.5102816971302
2019/07/14 13:04:21.479000,1004.823906,34.81,61.2,121.44227,24.9976,48.399999999999984,0.075,0.0,-0.05608485678738988,-0.049794465948918135,20.43333878408499,324.5102816971302
2019/07/14 13:04:22.479000,1004.84,34.8,61.2,121.44227,24.9976,48.399999999999984,0.07222222222222223,0.0,-0.05400763986933841,-0.04795022646932858,20.42167537653759,324.5102816971302
2019/07/14 13:04:23.480000,1004.846093,34.8,61.2,121.44227,24.9976,48.399999999999984,0.011111111111111113,0.0,-0.00830886767220591,-0.007376957918358244,20.421551547357243,324.5102816971302
2019/07/14 13:04:24.479000,1004.837656,34.8,61.5,121.44227,24.9976,48.399999999999984,0.14444444444444446,0.0,-0.10801527973867682,-0.09590045293865716,20.52182949985379,324.5102816971302
2019/07/14 13:04:25.480000,1004.833593,34.78,61.2,121.44227,24.9976,48.399999999999984,0.18055555555555555,0.0,-0.135019099673346,-0.11987556617332144,20.399149828038652,324.5102816971302
2019/07/14 13:04:26.479000,1004.838671,34.77,61.6,121.44227,24.9976,48.399999999999984,0.05555555555555556,0.0,-0.04154433836102955,-0.036884789591791214,20.52098036060377,324.5102816971302
2019/07/14 13:04:27.479000,1004.867656,34.76,61.7,121.44227,24.9976,48.399999999999984,0.06944444444444445,0.0,-0.05193042295128693,-0.04610598698973902,20.542294702916177,324.5102816971302
2019/07/14 13:04:28.484000,1004.798906,34.75,61.6,121.44227,24.9976,48.399999999999984,0.04166666666666666,0.0,-0.031158253770772148,-0.027663592193843404,20.499021360678935,324.5102816971302
2019/07/14 13:04:29.480000,1004.873281,34.75,61.3,121.44227,24.9976,48.399999999999984,0.3861111111111111,0.0,-0.2887331516091553,-0.25634928766294895,20.39767863263448,324.5102816971302
2019/07/14 13:04:30.479000,1004.868281,34.74,61.7,121.44227,24.9976,48.399999999999984,0.03888888888888889,0.0,-0.02908103685272068,-0.02581935271425385,20.519486591727915,324.5102816971302
2019/07/14 13:04:31.482000,1004.862343,34.74,61.9,121.44227,24.9976,48.399999999999984,0.04722222222222222,0.0,-0.03531268760687511,-0.03135207115302253,20.586121972777015,324.5102816971302
2019/07/14 13:04:32.480000,1004.8735929999999,34.73,61.7,121.44227,24.9976,48.399999999999984,0.04166666666666666,0.0,-0.031158253770772148,-0.027663592193843404,20.507988892041748,324.5102816971302
2019/07/14 13:04:33.479000,1004.852031,34.72,61.8,121.44227,24.9976,48.399999999999984,0.04722222222222222,0.0,-0.03531268760687511,-0.03135207115302253,20.530265553767016,324.5102816971302
2019/07/14 13:04:34.480000,1004.872734,34.71,61.8,121.44227,24.9976,48.399999999999984,0.005555555555555557,0.0,-0.004154433836102955,-0.003688478959179122,20.518446059486845,324.5102816971302
2019/07/14 13:04:35.480000,1004.909375,34.71,61.8,121.44227,24.99761,48.399999999999984,0.05,0.0,-0.03738990452492659,-0.033196310632612094,20.517697916021604,324.5101708870803
2019/07/14 13:04:36.479000,1004.916718,34.71,61.9,121.44227,24.99761,48.399999999999984,0.03333333333333333,0.0,-0.024926603016617723,-0.022130873755074727,20.55074790754559,324.5101708870803
2019/07/14 13:04:37.480000,1004.91,34.71,62.4,121.44227,24.99761,48.399999999999984,0.03888888888888889,0.0,-0.02908103685272068,-0.02581935271425385,20.716885981865154,324.5101708870803
2019/07/14 13:04:38.479000,1004.885937,34.7,62.7,121.44227,24.99761,48.399999999999984,0.04722222222222222,0.0,-0.03531268760687511,-0.03135207115302253,20.805428200759767,324.5101708870803
2019/07/14 13:04:39.481000,1004.926328,34.7,62.8,121.44227,24.99761,48.399999999999984,0.2805555555555556,0.0,-0.20979890872319923,-0.18626818743854567,20.837773135678365,324.5101708870803
2019/07/14 13:04:40.480000,1004.918046,34.69,62.9,121.44227,24.99761,48.399999999999984,0.0972222222222222,0.0,-0.07270259213180168,-0.0645483817856346,20.859538834811463,324.5101708870803
2019/07/14 13:04:41.481000,1004.895312,34.7,63.2,121.44227,24.99761,48.399999999999984,0.022222222222222227,0.0,-0.01661773534441182,-0.014753915836716487,20.971145057789577,324.5101708870803
2019/07/14 13:04:42.479000,1004.890312,34.68,62.8,121.44227,24.99761,48.399999999999984,0.10277777777777776,0.0,-0.07685702596790464,-0.06823686074481373,20.815386903164786,324.5101708870803
2019/07/14 13:04:43.480000,1004.915937,34.68,62.6,121.44227,24.99761,48.399999999999984,0.08611111111111111,0.0,-0.06439372445959579,-0.05717142386727638,20.748566767486086,324.5101708870803
2019/07/14 13:04:44.480000,1004.880078,34.66,62.8,121.44227,24.99761,48.399999999999984,0.02777777777777778,0.0,-0.020772169180514773,-0.018442394795895607,20.792488263614953,324.5101708870803
2019/07/14 13:04:45.480000,1004.857812,34.66,62.3,121.44227,24.99761,48.399999999999984,0.4444444444444445,0.0,-0.3323547068882364,-0.2950783167343297,20.627400034096496,324.5101708870803
2019/07/14 13:04:46.479000,1004.886406,34.65,61.7,121.44227,24.99761,48.399999999999984,0.3222222222222222,0.0,-0.2409571624939713,-0.21393177963238902,20.41681549534538,324.5101708870803
2019/07/14 13:04:47.480000,1004.895937,34.65,61.5,121.44227,24.99761,48.399999999999984,0.1527777777777778,0.0,-0.11424693049283124,-0.10143317137742584,20.35044155301525,324.5101708870803
2019/07/14 13:04:48.479000,1004.849375,34.63,61.3,121.44227,24.99761,48.399999999999984,0.14444444444444446,0.0,-0.10801527973867682,-0.09590045293865716,20.26267503212456,324.5101708870803
2019/07/14 13:04:49.483000,1004.822968,34.66,61.3,121.44227,24.99761,48.399999999999984,0.1,0.0,-0.07477980904985318,-0.06639262126522419,20.297005930125028,324.5101708870803
2019/07/14 13:04:50.480000,1004.844296,34.63,61.5,121.44227,24.99761,48.399999999999984,0.19722222222222224,0.0,-0.1474824011816549,-0.13094100305085882,20.32888765386041,324.5101708870803
2019/07/14 13:04:51.480000,1004.804687,34.65,61.1,121.44227,24.99761,48.399999999999984,0.08333333333333333,0.0,-0.06231650754154431,-0.055327184387686815,20.219917035655257,324.5101708870803
2019/07/14 13:04:52.479000,1004.785156,34.63,60.9,121.44227,24.99762,48.399999999999984,0.10833333333333334,0.0,-0.0810114598040076,-0.07192533970399287,20.131741894047735,324.5100600770335
2019/07/14 13:04:53.479000,1004.810625,34.65,60.8,121.44227,24.99762,48.399999999999984,0.10555555555555557,0.0,-0.07893424288595614,-0.07008110022440331,20.12051866960001,324.5100600770335
2019/07/14 13:04:54.479000,1004.82375,34.65,61.3,121.44227,24.99762,48.399999999999984,0.030555555555555555,0.0,-0.022849386098566248,-0.020286634275485167,20.28571848593275,324.5100600770335
2019/07/14 13:04:55.481000,1004.817968,34.66,61.9,121.44227,24.99762,48.399999999999984,0.03611111111111112,0.0,-0.02700381993466921,-0.023975113234664294,20.495773554275544,324.5100600770335
2019/07/14 13:04:56.479000,1004.813281,34.66,61.4,121.44227,24.99762,48.399999999999984,0.05555555555555556,0.0,-0.04154433836102955,-0.036884789591791214,20.330312864117825,324.5100600770335
2019/07/14 13:04:57.479000,1004.770703,34.66,60.9,121.44227,24.99761,48.399999999999984,0.04444444444444445,0.0,-0.03323547068882364,-0.029507831673432974,20.165611068883035,324.5101708870803
2019/07/14 13:04:58.479000,1004.79375,34.68,61.3,121.44227,24.99761,48.399999999999984,0.04722222222222222,0.0,-0.03531268760687511,-0.03135207115302253,20.320156701086407,324.5101708870803
2019/07/14 13:04:59.480000,1004.783593,34.68,60.9,121.44227,24.99761,48.399999999999984,0.03888888888888889,0.0,-0.02908103685272068,-0.02581935271425385,20.187765946471796,324.5101708870803
2019/07/14 13:05:00.480000,1004.776562,34.69,60.3,121.44227,24.99761,48.399999999999984,0.052777777777777785,0.0,-0.03946712144297807,-0.035040550112201654,20.000116193583853,324.5101708870803
2019/07/14 13:05:01.481000,1004.763593,34.68,60.4,121.44228,24.99762,281.32,1.5111111111111108,0.0,1.481714258832637,-0.2966136296522884,20.022419283580074,324.5099878708212
2019/07/14 13:05:02.486000,1004.76375,34.7,60.6,121.44229,24.99762,281.32,0.03333333333333333,0.0,0.03268487335660229,-0.006542947712918127,20.11104103718616,324.50991566459885
2019/07/14 13:05:03.480000,1004.772343,34.71,61.2,121.44229,24.99762,281.32,0.019444444444444445,0.0,0.019066176124684673,-0.003816719499202241,20.321268025208802,324.50991566459885
2019/07/14 13:05:04.479000,1004.788671,34.7,61.7,121.44229,24.99762,281.32,0.08611111111111111,0.0,0.08443592283788927,-0.016902614925038494,20.475585084428843,324.50991566459885
2019/07/14 13:05:05.479000,1004.749531,34.72,61.7,121.44229,24.99762,281.32,0.04444444444444445,0.0,0.0435798311421364,-0.008723930283890837,20.499136075117786,324.50991566459885
2019/07/14 13:05:06.479000,1004.739609,34.73,61.7,121.44229,24.99761,281.32,0.04166666666666666,0.0,0.04085609169575286,-0.008178684641147658,20.510723672634747,324.5100264747089
2019/07/14 13:05:07.484000,1004.751406,34.73,61.6,121.44229,24.99761,281.32,0.175,0.0,0.17159558512216205,-0.034350475492820165,20.47724057819893,324.5100264747089
2019/07/14 13:05:09.480000,1004.823281,34.76,60.9,121.44229,24.99761,281.32,0.075,0.0,0.07354096505235516,-0.014721632354065785,20.27683946838754,324.5100264747089
2019/07/14 13:05:10.479000,1004.785625,34.76,61.1,121.44229,24.99761,281.32,0.09166666666666667,0.0,0.08988340173065631,-0.017993106210524853,20.344192477820084,324.5100264747089
2019/07/14 13:05:11.479000,1004.8060929999999,34.77,61.0,121.44228,24.99761,281.32,0.022222222222222227,0.0,0.0217899155710682,-0.004361965141945419,20.32175953606968,324.51009868089966
2019/07/14 13:05:12.479000,1004.81125,34.77,61.1,121.44228,24.99761,281.32,0.06666666666666668,0.0,0.0653697467132046,-0.013085895425836257,20.354969427472824,324.51009868089966
2019/07/14 13:05:13.484000,1004.825468,34.77,61.8,121.44228,24.99761,281.32,0.016666666666666666,0.0,0.016342436678301146,-0.0032714738564590634,20.587877433039317,324.51009868089966
2019/07/14 13:05:14.479000,1004.857187,34.8,62.2,121.44228,24.99761,281.32,0.09166666666666667,0.0,0.08988340173065631,-0.017993106210524853,20.7550078845606,324.51009868089966
2019/07/14 13:05:15.479000,1004.862734,34.8,62.0,121.44228,24.99761,281.32,0.09444444444444444,0.0,0.09260714117703983,-0.018538351853268027,20.68815732229743,324.51009868089966
2019/07/14 13:05:16.480000,1004.8742179999999,34.81,61.9,121.44228,24.99762,281.32,0.06111111111111111,0.0,0.05992226782043754,-0.0119954041403499,20.666018686219214,324.5099878708212
2019/07/14 13:05:17.478000,1004.862656,34.82,61.9,121.44228,24.99762,281.32,0.02777777777777778,0.0,0.02723739446383525,-0.005452456427431773,20.67772763038497,324.5099878708212
2019/07/14 13:05:18.479000,1004.883046,34.82,61.6,121.44228,24.99762,281.32,0.02777777777777778,0.0,0.02723739446383525,-0.005452456427431773,20.577094935612198,324.5099878708212
2019/07/14 13:05:19.484000,1004.872812,34.82,61.6,121.44228,24.99762,281.32,0.02777777777777778,0.0,0.02723739446383525,-0.005452456427431773,20.577304500431804,324.5099878708212
2019/07/14 13:05:20.479000,1004.881406,34.83,61.6,121.44228,24.99762,281.32,0.03333333333333333,0.0,0.03268487335660229,-0.006542947712918127,20.588549464118888,324.5099878708212
2019/07/14 13:05:21.479000,1004.90625,34.84,61.9,121.44228,24.99762,281.32,0.05555555555555556,0.0,0.0544747889276705,-0.010904912854863546,20.699788797904898,324.5099878708212
2019/07/14 13:05:22.480000,1004.881562,34.84,61.6,121.44228,24.99762,281.32,0.08333333333333333,0.0,0.08171218339150574,-0.016357369282295316,20.59997280885334,324.5099878708212
2019/07/14 13:05:23.480000,1004.8642179999999,34.85,61.9,121.44228,24.99762,281.32,0.03888888888888889,0.0,0.038132352249369346,-0.007633438998404482,20.712142654088918,324.5099878708212
2019/07/14 13:05:24.478000,1004.8978119999999,34.86,61.7,121.44228,24.99762,281.32,0.05,0.0,0.049027310034903446,-0.009814421569377191,20.65598730183948,324.5099878708212
2019/07/14 13:05:25.482000,1004.9191400000001,34.86,61.7,121.44228,24.99762,281.32,0.05,0.0,0.049027310034903446,-0.009814421569377191,20.655548907465604,324.5099878708212
2019/07/14 13:05:26.479000,1004.949218,34.87,61.5,121.44228,24.99762,281.32,0.019444444444444445,0.0,0.019066176124684673,-0.003816719499202241,20.599401915075052,324.5099878708212
2019/07/14 13:05:27.479000,1004.911484,34.88,61.2,121.44228,24.99762,281.32,0.12777777777777774,0.0,0.12529201453364208,-0.025081299566186148,20.511061022169564,324.5099878708212
2019/07/14 13:05:28.479000,1004.965781,34.87,61.3,121.44228,24.99762,281.32,0.04166666666666666,0.0,0.04085609169575286,-0.008178684641147658,20.5320735922182,324.5099878708212
2019/07/14 13:05:29.478000,1004.929687,34.9,61.3,121.44228,24.99762,281.32,0.08333333333333333,0.0,0.08171218339150574,-0.016357369282295316,20.567005730246184,324.5099878708212
2019/07/14 13:05:30.479000,1005.017968,34.91,61.6,121.44227,24.99761,281.32,0.08333333333333333,0.0,0.08171218339150574,-0.016357369282295316,20.677308694110376,324.5101708870803
2019/07/14 13:05:31.480000,1004.981406,34.91,61.7,121.44227,24.99761,281.32,0.03611111111111112,0.0,0.03540861280298583,-0.007088193355661306,20.711629231339902,324.5101708870803
2019/07/14 13:05:32.480000,1004.9859369999999,34.92,61.5,121.44227,24.99761,281.32,0.030555555555555555,0.0,0.02996113391021877,-0.00599770207017495,20.655851181361726,324.5101708870803
2019/07/14 13:05:33.479000,1004.967187,34.93,61.2,121.44227,24.99761,281.32,0.06666666666666668,0.0,0.0653697467132046,-0.013085895425836257,20.566875954589552,324.5101708870803
2019/07/14 13:05:34.478000,1004.971406,34.93,60.9,121.44227,24.99761,281.32,0.03611111111111112,0.0,0.03540861280298583,-0.007088193355661306,20.465972016044905,324.5101708870803
2019/07/14 13:05:35.480000,1004.953281,34.95,61.1,121.44227,24.99761,281.32,0.02777777777777778,0.0,0.02723739446383525,-0.005452456427431773,20.556336896502284,324.5101708870803
2019/07/14 13:05:36.479000,1004.925156,34.96,61.2,121.44227,24.9976,281.32,0.03333333333333333,0.0,0.03268487335660229,-0.006542947712918127,20.60197566527915,324.5102816971302
2019/07/14 13:05:37.484000,1004.98625,34.97,61.7,121.44227,24.9976,281.32,0.08333333333333333,0.0,0.08171218339150574,-0.016357369282295316,20.78054679661116,324.5102816971302
2019/07/14 13:05:38.479000,1004.9942179999999,34.97,61.7,121.44227,24.9976,281.32,0.08888888888888889,0.0,0.08715966228427278,-0.017447860567781675,20.7803820400445,324.5102816971302
2019/07/14 13:05:39.478000,1005.009531,34.98,62.0,121.44227,24.9976,281.32,0.07222222222222223,0.0,0.07081722560597165,-0.014176386711322611,20.89268138826995,324.5102816971302
2019/07/14 13:05:40.479000,1005.005859,34.98,61.5,121.44227,24.9976,281.32,0.20277777777777775,0.0,0.19883297958599727,-0.03980293192025194,20.72426774242404,324.5102816971302
2019/07/14 13:21:35.481000,1004.773671,35.48,59.3,121.44226,24.99759,180.0,0.02777777777777778,0.0,-3.4017966642982036e-18,0.02777777777777778,20.54832864666383,324.5104647132907
2019/07/14 13:21:36.473000,1004.7525,35.46,59.5,0.0,0.0,180.0,0.0,0.0,-0.0,0.0,20.595293181260544,0.0
2019/07/14 13:21:37.474000,1004.785156,35.46,59.6,121.44226,24.99759,180.0,0.11388888888888887,0.0,-1.3947366323622632e-17,0.11388888888888887,20.62923663749384,324.5104647132907
2019/07/14 13:21:38.474000,1004.7954679999999,35.47,59.9,121.44227,24.9976,180.0,0.04166666666666666,0.0,-5.102694996447304e-18,0.04166666666666666,20.744321989662996,324.5102816971302
2019/07/14 13:21:39.475000,1004.810625,35.46,60.2,121.44227,24.9976,180.0,0.052777777777777785,0.0,-6.463413662166587e-18,0.052777777777777785,20.836385361798147,324.5102816971302
2019/07/14 13:21:40.474000,1004.773828,35.46,60.8,121.44227,24.9976,180.0,0.1361111111111111,0.0,-1.6668803655061195e-17,0.1361111111111111,21.044827655775006,324.5102816971302
2019/07/14 13:21:41.474000,1004.777265,35.46,61.0,121.44227,24.9976,180.0,0.03333333333333333,0.0,-4.082155997157844e-18,0.03333333333333333,21.11398183856666,324.5102816971302
2019/07/14 13:21:42.476000,1004.76,35.46,60.8,121.44227,24.9976,180.0,0.16944444444444445,0.0,-2.075095965221904e-17,0.16944444444444445,21.04511728501664,324.5102816971302
2019/07/14 13:21:43.474000,1004.756406,35.45,61.2,121.44227,24.9976,180.0,0.019444444444444445,0.0,-2.3812576650087424e-18,0.019444444444444445,21.171944632569797,324.5102816971302
2019/07/14 13:21:44.475000,1004.771718,35.45,61.0,121.44227,24.9976,180.0,0.08333333333333333,0.0,-1.020538999289461e-17,0.08333333333333333,21.102433680177576,324.5102816971302
2019/07/14 13:21:45.473000,1004.772109,35.46,61.1,121.44227,24.9976,180.0,0.016666666666666666,0.0,-2.041077998578922e-18,0.016666666666666666,21.148703447813723,324.5102816971302
2019/07/14 13:21:46.476000,1004.799218,35.45,61.6,121.44227,24.9976,180.0,0.15,0.0,-1.8369701987210297e-17,0.15,21.309415375688797,324.5102816971302
2019/07/14 13:21:47.473000,1004.822265,35.45,61.7,121.44227,24.9976,180.0,0.03333333333333333,0.0,-4.082155997157844e-18,0.03333333333333333,21.343519027863742,324.5102816971302
2019/07/14 13:21:48.474000,1004.8375779999999,35.46,61.6,121.44227,24.9976,180.0,0.14444444444444446,0.0,-1.768934265435066e-17,0.14444444444444446,21.320380566200082,324.5102816971302
2019/07/14 13:21:49.474000,1004.697031,35.44,61.2,121.44227,24.9976,180.0,0.14166666666666666,0.0,-1.7349162987920837e-17,0.14166666666666666,21.16149771142968,324.5102816971302
2019/07/14 13:21:50.474000,1004.706328,35.46,60.4,121.44227,24.9976,180.0,0.25,0.0,-3.061616997868383e-17,0.25,20.907779412185214,324.5102816971302
2019/07/14 13:21:51.474000,1004.6867960000001,35.48,60.1,121.44227,24.9976,180.0,0.1611111111111111,0.0,-1.9730420652929578e-17,0.1611111111111111,20.82734127919185,324.5102816971302
2019/07/14 13:21:52.475000,1004.704843,35.48,59.8,121.44227,24.9976,180.0,0.1611111111111111,0.0,-1.9730420652929578e-17,0.1611111111111111,20.72300560173293,324.5102816971302
2019/07/14 13:21:53.477000,1004.6874210000001,35.49,59.6,121.44227,24.99759,180.0,0.675,0.0,-8.266365894244634e-17,0.675,20.6654706938573,324.51039250718304
2019/07/14 13:21:54.473000,1004.768281,35.49,59.4,121.44227,24.9976,180.0,0.7833333333333332,0.0,-9.593066593320932e-17,0.7833333333333332,20.594465977641057,324.5102816971302
2019/07/14 13:21:55.474000,1004.798125,35.5,59.3,121.44227,24.9976,180.0,0.20555555555555555,0.0,-2.5173295315806704e-17,0.20555555555555555,20.57054598813782,324.5102816971302
2019/07/14 13:21:56.473000,1004.819062,35.49,58.8,121.44226,24.9976,180.0,0.5,0.0,-6.123233995736766e-17,0.5,20.385410789889914,324.51035390326945
2019/07/14 13:21:57.473000,1004.722812,35.47,58.4,121.44225,24.9976,180.0,0.5083333333333333,0.0,-6.225287895665711e-17,0.5083333333333333,20.226310699411144,324.5104261093987
2019/07/14 13:21:58.474000,1004.68,35.49,58.1,121.44225,24.99761,180.0,1.0499999999999998,0.0,-1.2858791391047207e-16,1.0499999999999998,20.145515368026384,324.51031529941207
2019/07/14 13:21:59.474000,1004.804218,35.49,57.9,121.44223999999998,24.99762,180.0,0.4777777777777778,0.0,-5.851090262592911e-17,0.4777777777777778,20.07368574089084,324.5102766956115
2019/07/14 13:22:00.474000,1004.719765,35.48,57.7,121.44223999999998,24.99761,180.0,0.1638888888888889,0.0,-2.00706003193594e-17,0.1638888888888889,19.99497766791623,324.5103875055634
2019/07/14 13:22:01.473000,1004.66375,35.48,58.1,121.44225,24.99762,180.0,0.425,0.0,-5.204748896376251e-17,0.425,20.13471357911789,324.5102044894285
2019/07/14 13:22:02.474000,1004.741875,35.47,58.3,121.44225,24.99762,180.0,0.5388888888888889,0.0,-6.599485528738514e-17,0.5388888888888889,20.191293508416287,324.5102044894285
2019/07/14 13:22:03.476000,1004.6657029999999,35.45,58.1,121.44225,24.99762,180.0,0.2888888888888889,0.0,-3.537868530870132e-17,0.2888888888888889,20.10132414797032,324.5102044894285
2019/07/14 13:22:04.474000,1004.662109,35.45,58.3,121.44227,24.99761,180.0,0.4861111111111111,0.0,-5.953144162521856e-17,0.4861111111111111,20.170591912499617,324.5101708870803
2019/07/14 13:22:05.476000,1004.630312,35.45,58.3,121.44226,24.9976,180.0,0.9055555555555554,0.0,-1.1089857125612141e-16,0.9055555555555554,20.17123032078113,324.51035390326945
2019/07/14 13:22:06.476000,1004.740156,35.44,58.7,121.44225,24.99759,180.0,0.7777777777777777,0.0,-9.525030660034968e-17,0.7777777777777777,20.29618626437174,324.51053691938824
2019/07/14 13:22:07.474000,1004.762109,35.45,59.2,121.44226,24.99758,180.0,0.675,0.0,-8.266365894244634e-17,0.675,20.479934772962764,324.5105755233147
2019/07/14 13:22:08.473000,1004.565468,35.44,59.6,121.44225,24.99758,180.0,0.7833333333333332,0.0,-9.593066593320932e-17,0.7833333333333332,20.61095490314819,324.5106477293807
2019/07/14 13:22:09.474000,1004.532578,35.43,60.4,121.44223999999998,24.99758,180.0,0.5249999999999999,0.0,-6.429395695523604e-17,0.5249999999999999,20.876754439896803,324.5107199354372
2019/07/14 13:22:10.474000,1004.63375,35.43,60.1,121.44225,24.99758,180.0,0.3916666666666666,0.0,-4.796533296660466e-17,0.3916666666666666,20.770969992346426,324.5106477293807
2019/07/14 13:22:11.680000,1004.629062,35.42,59.5,121.44225,24.99756,180.0,1.4694444444444443,0.0,-1.7995504354137494e-16,1.4694444444444443,20.552339000076305,324.5108693493745
2019/07/14 13:22:12.475000,1004.663281,35.42,59.3,121.44227,24.99757,180.0,0.1388888888888889,0.0,-1.7008983321491017e-17,0.1388888888888889,20.482557844518034,324.5106141272975
2019/07/14 13:22:13.477000,1004.700625,35.4,59.0,121.44226,24.99757,180.0,0.8055555555555555,0.0,-9.865210326464788e-17,0.8055555555555555,20.355662013500844,324.5106863333419
2019/07/14 13:22:14.473000,1004.69625,35.41,58.5,121.44226,24.99757,180.0,0.4944444444444445,0.0,-6.055198062450803e-17,0.4944444444444445,20.194404533044406,324.5106863333419
2019/07/14 13:22:15.475000,1004.76375,35.41,58.9,121.44225,24.99757,180.0,0.10833333333333334,0.0,-1.3267006990762993e-17,0.10833333333333334,20.331119995737346,324.51075853937624
2019/07/14 13:22:16.475000,1004.670625,35.42,58.9,121.44223999999998,24.99756,180.0,0.6305555555555555,0.0,-7.722078427956921e-17,0.6305555555555555,20.3442468509836,324.51094155536776
2019/07/14 13:22:17.474000,1004.693359,35.42,59.3,121.44222,24.99756,82.69999999999997,2.75,0.0,-2.7277097171225813,-0.3494276736537154,20.48194464809414,324.5110859673239
